change,scopus_id,doi,title,year,journal,source_id,in_frame,first_authid,last_authid,byline_complete,local_phrase_verified,matched_families
added,105010510493,10.1007/s40732-025-00652-1,The Effects of Token Economy Menu Manipulations on Token Demand,2025,Psychological Record,13464,false,57469821000,16303986000,true,true,survey_design
added,105010677045,10.1016/j.erss.2025.104220,Watt's the risk?: Public understanding of battery usage and storage in the United States,2025,Energy Research and Social Science,21100325067,true,59736300900,57221776129,true,true,survey_design
added,105011067715,10.1177/25152459251343043,Does Truth Pay? Investigating the Effectiveness of the Bayesian Truth Serum With an Interim Payment: A Registered Report,2025,Advances in Methods and Practices in Psychological Science,21101046404,true,60004862500,55175341300,true,true,survey_design
added,105011487673,10.1016/j.chb.2025.108750,From similarity to multiplicity: Avatar multi-persona tendencies and cognitive responses in the Metaverse,2025,Computers in Human Behavior,19419,true,58961226100,57192834038,true,true,survey_design
added,105011671586,10.3390/bs15070844,Perceptions of Multiple Perpetrator Rape in the Courtroom,2025,Behavioral Sciences,21100901748,true,57214361851,59505081600,true,false,
added,105011764744,10.1016/j.jenvp.2025.102700,Visions of Tomorrow: Emotional drivers of climate change mitigation and adaptation intentions,2025,Journal of Environmental Psychology,15470,true,56554146700,23975387900,true,true,text_assignment
added,105011962821,10.1016/j.foodqual.2025.105640,Impact of new octagonal front-of-pack labeling on purchasing probability of processed and ultra-processed foods in Colombia,2025,Food Quality and Preference,23161,true,57374800400,57374904900,true,true,survey_design
added,105012379021,10.1111/asap.70019,The indirect moderating effects of racial bias in the context of abortion attitudes and mock healthcare delivery decisions,2025,Analyses of Social Issues and Public Policy,1100147103,true,56490079600,55246652200,true,true,text_assignment
added,105012535451,10.1007/s12053-025-10357-7,Modelling and experimental surveys on the energy consumption of a small-scale data center,2025,Energy Efficiency,11900154313,true,56528457900,7003725643,true,true,survey_design
added,105012605918,10.1111/hex.70366,Understanding Medicine Preferences of Older Adults: The Role of Messaging in a Multi-Methods Experimental Survey,2025,Health Expectations,20885,true,57193851468,57205264967,true,true,survey_design
added,105012737583,10.1002/csr.70100,Do Consumers Trust Social Businesses? Effects of Corporate Social Responsibility Fit on Purchase Intention and Positive Word-of-Mouth Behavior,2025,Corporate Social Responsibility and Environmental Management,21873,false,57196393331,57196393331,true,true,survey_design
added,105013204856,10.1017/S0003055425100841,State Legitimacy and Sector-Level Claim-Making: Evidence from East Jerusalem,2026,American Political Science Review,15557,true,57220071313,57220071313,true,true,survey_design
added,105013395120,10.3389/fpsyg.2025.1531682,Seeing is believing: believing in a just world reduces perceived inequality,2025,Frontiers in Psychology,21100216571,true,57218141325,7004650409,true,false,
added,105013659427,10.3112/erdkunde.2025.02.01,VALUES IN THE EVALUATION AND CONSIDERATION PROCESS - AN EXPERIMENTAL STUDY ON VALUES IN A SPATIAL CONTEXT,2025,Erdkunde,28105,false,59320765800,6507895267,true,true,survey_design
added,105013802440,10.1016/j.worlddev.2025.107151,Attitudes and behaviors in a fragile state. A list experiment in Mali,2025,World Development,30060,true,57215900165,14063587300,true,true,survey_design
added,105014267856,10.1080/15205436.2025.2547864,Losing the Plot: Transportation as a Predictor of Engagement with Misinformation,2025,Mass Communication and Society,5600153585,true,57218438444,8768847400,true,true,text_assignment
added,105014324991,10.1039/d5sm00535c,Errors matter when measuring Poisson's ratio of nearly incompressible elastomers,2025,Soft Matter,145691,true,60071964800,56183720600,true,true,survey_design
added,105014822807,10.1017/jmo.2025.10048,"If you take care of me, I’ll take care of you: The mutual gains of parental support for employee and organizational well-being",2025,Journal of Management and Organization,11700154614,false,57191965838,56644271800,true,true,text_assignment
added,105014879790,10.1108/IJCHM-02-2025-0202,Enhancing menu upselling through human and robotic recommenders: the role of source and message credibility,2025,International Journal of Contemporary Hospitality Management,144742,false,57194474814,35609089100,true,true,survey_design
added,105015373239,10.1061/NHREFO.NHENG-2514,"Using Narrative Persuasion and Framing to Promote Typhoon Preparedness: Social Distance, Risk Perception, and Social Norms",2025,Natural Hazards Review,24129,true,57216461997,57203766747,true,true,survey_design
added,105015387897,10.1111/jels.70005,"Normative Ambiguity, Social Norms, and the Expressive Power of Law",2025,Journal of Empirical Legal Studies,21100217634,true,57191979729,23766385600,true,true,survey_design
added,105015555409,10.1111/jopy.70020,What Do We Think of Shy Adults? Influence of One's Own Shyness and Sociability,2026,Journal of Personality,30022,true,58772499200,57201338044,true,false,
added,105015695800,10.1002/csr.70166,The Impact of Environmental Information on Cryptocurrency Investment Allocation Decisions: An Experimental Survey Study,2026,Corporate Social Responsibility and Environmental Management,21873,false,57957427800,36599423300,true,true,survey_design
added,105016582067,10.1016/j.trf.2025.103372,Is road safety effective in promoting eco-driving? An experiment on how benefit framing affects eco-driving intentions among Montreal drivers,2026,Transportation Research Part F Traffic Psychology and Behaviour,20897,false,57381553800,35298913000,true,true,survey_design
added,105016734170,10.1080/08838151.2025.2560383,Sport-Concussion Identification and Attitudes and the Role of the Mass Media Broadcaster: Does it Matter What We See and Hear?,2025,Journal of Broadcasting and Electronic Media,4700151740,true,59364264000,7402381195,true,true,survey_design
added,105016736013,10.1177/14999013251366447,Canadians’ Attitudes Toward Community Reintegration of Those with a Mental Health Disorder Who Have Committed a Sexual Offense,2025,International Journal of Forensic Mental Health,21100208035,false,58722784500,25422655000,true,true,text_assignment
added,105017446375,10.3390/bs15091277,Justice at Risk? The Influence of Recidivism Risk Information on Evaluation of Evidence and Determination of Guilt,2025,Behavioral Sciences,21100901748,true,57216690234,24169457100,true,true,text_assignment
added,105018032309,10.1016/j.biocon.2025.111438,Mitigating collision-caused bird mortality through message framing: Insights from residents' intentions for bird-safe windows,2025,Biological Conservation,17244,true,57214911558,7401766949,true,true,survey_design
added,105018206661,10.1080/09644016.2025.2569733,Climate action versus environmental protection? How far-right and environmentalist messengers shape public attitudes towards renewable energy infrastructure in forests,2026,Environmental Politics,24519,true,57191750025,56644857600,true,true,survey_design
added,105018320427,10.1044/2025_LSHSS-24-00133,Using a Refutation Text to Improve School-Based Speech-Language Pathologists’ Knowledge of Dyslexia,2025,Language Speech and Hearing Services in Schools,13798,false,56684767200,57997996000,true,false,
added,105018626903,10.1017/S1537592725102107,The Inverted Hierarchy: How Public Bias Can Favor Potential Indigenous Candidates,2026,Perspectives on Politics,4000148701,true,57204126922,58005998000,true,true,survey_design
added,105018872880,10.1186/s40100-025-00421-2,Sustainability and tradition as implicit cues for promoting low-market-value fish dishes in restaurants,2025,Agricultural and Food Economics,21100817122,false,55901718400,7103145552,true,true,survey_information
added,105019097053,10.54899/ijpr.v19i2.627,Does Disadvantage Protect Self-Esteem? The Effect of Causal Attribution in Japan and the United States Running Head: Effect of Disadvantage on Self-Esteem,2025,Interpersona,21100790313,false,57219927042,57219927042,true,true,text_assignment
added,105019559926,10.1145/3757645,Persuasiveness of Conversational Agents for Targeted Advertising: Autism and Gen-AI Chatbots,2025,Proceedings of the ACM on Human Computer Interaction,21100908414,true,58001544800,35190963300,true,true,survey_design
added,105020696404,10.1002/csr.70250,Social Media Green Marketing: How Self-Monitoring Shapes Consumer Engagement and Eco-Purchase Intentions,2026,Corporate Social Responsibility and Environmental Management,21873,false,60174994900,11240891800,true,true,survey_design
added,105020731153,10.1016/j.eswa.2025.129833,Automated pothole detection and volume assessment using PointPSSN and smartphone LiDAR point clouds,2026,Expert Systems with Applications,24201,false,60176516300,60176801600,true,false,
added,105020738167,10.1080/1068316X.2025.2581083,Juror perceptions of rape involving Rohypnol,2025,Psychology Crime and Law,14027,true,57214361851,60175228400,true,true,text_assignment
added,105020824878,10.1080/14719037.2025.2582589,Social influence or normative conflict? An experimental study of online consumer reviews and citizen evaluations of an angency’s service,2025,Public Management Review,4700152305,true,16244346100,16244346100,true,true,survey_design
added,105020977239,10.1016/j.jmrt.2025.08.084,A comparative experimental survey of the performance of new linearized transformations of the Butler-Volner equation for the corrosion rate assessment of AISI 316L stainless steel,2025,Journal of Materials Research and Technology,21100383742,false,57225392944,6701459439,true,true,survey_design
added,105021320386,10.1016/j.econlet.2025.112711,Personal income mobility and the demand for redistribution: Perceptions and reality,2025,Economics Letters,28490,true,57193501316,56400911400,true,true,survey_design
added,105021593439,10.1017/S0143814X25100883,Beyond NIMBY-ism: rethinking acceptance of housing densification in a direct democratic renters society,2025,Journal of Public Policy,27691,true,60192734800,56940198000,true,true,survey_design
added,105022619130,10.1177/10704965251395373,"Perceptions of “Environmental Doomsday” in a Non-Western Context: Chinese Views of Global, Ecological Collapse, and Their Policy Implications",2026,Journal of Environment and Development,23346,false,7402211368,57190665009,true,true,survey_design
added,105022821634,10.1177/00986283251397625,"Syllabus Tone but not Faculty Gender Influences Student Perceptions of Faculty Competence, the Classroom Environment, and Belongingness",2026,Teaching of Psychology,15320,true,56003681600,35280130900,true,true,text_assignment
